applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status,academic_score_scaled,income_annual_scaled,employment_years_scaled,credit_score_scaled,credit_history_years_scaled,loan_amount_requested_scaled,loan_percent_income_scaled,existing_debt_ratio_scaled
APP000986,48.9,55242.0,3.2,824.0,1.7,4813.0,0.087,0.231,1,0,1,0,0.46659707724425886,0.267300398507837,0.08,0.9527272727272728,0.056666666666666664,0.04160331859966371,0.007856450048496603,0.2570145903479237
APP000987,75.0,42428.0,12.6,834.0,5.5,10759.0,0.254,0.568,0,2,0,0,0.7390396659707724,0.20070138418780153,0.315,0.9709090909090909,0.18333333333333332,0.10147101763006071,0.02405431619786615,0.6352413019079685
APP000988,65.5,61961.0,11.1,687.0,10.1,10329.0,0.167,0.211,0,0,1,1,0.639874739039666,0.30222148304165297,0.27749999999999997,0.7036363636363636,0.33666666666666667,0.09714153384548777,0.015615906886517943,0.2345679012345679
APP000989,62.8,33378.0,9.0,668.0,2.7,9669.0,0.29,0.409,1,0,0,0,0.6116910229645094,0.1536652456208965,0.225,0.6690909090909091,0.09000000000000001,0.09049627966451534,0.02754607177497575,0.4567901234567901
APP000990,83.1,44063.0,1.3,721.0,2.9,14807.0,0.336,0.524,0,1,1,0,0.8235908141962421,0.20919907331010978,0.0325,0.7654545454545455,0.09666666666666666,0.14222857660669158,0.03200775945683802,0.5858585858585859
APP000991,92.2,20231.0,2.3,685.0,2.8,10086.0,0.499,0.442,0,2,1,0,0.918580375782881,0.08533550929613407,0.057499999999999996,0.7,0.09333333333333332,0.09469487207885702,0.047817652764306495,0.49382716049382713
APP000992,96.9,17242.0,0.7,666.0,9.6,19295.0,1.119,0.169,0,1,1,0,0.9676409185803758,0.06980059016061152,0.017499999999999998,0.6654545454545454,0.32,0.18741630503730405,0.10795344325897187,0.18742985409652077
APP000993,89.7,196217.25,13.6,609.0,13.1,16819.0,0.085,0.164,0,1,1,1,0.8924843423799582,1.0,0.33999999999999997,0.5618181818181818,0.43666666666666665,0.16248653329171658,0.007662463627546071,0.18181818181818182
APP000994,68.4,50912.0,13.5,595.0,2.9,2185.0,0.043,0.237,0,0,0,0,0.6701461377870565,0.24479581508300838,0.3375,0.5363636363636364,0.09666666666666666,0.015143124679064429,0.0035887487875848685,0.2637485970819304
APP000995,75.3,55393.0,1.5,695.0,4.8,10527.0,0.19,0.322,0,2,1,0,0.7421711899791231,0.26808520037784833,0.0375,0.7181818181818181,0.16,0.0991351100997795,0.017846750727449078,0.35914702581369246
APP000996,81.5,48125.0,0.4,663.0,6.6,8517.0,0.177,0.036,0,2,1,0,0.8068893528183716,0.23031076334975267,0.01,0.66,0.22,0.07889729054863621,0.01658583899127061,0.03815937149270482
APP000997,71.8,29832.0,1.4,782.0,4.4,11990.0,0.402,0.471,0,2,1,0,0.7056367432150312,0.13523539508407384,0.034999999999999996,0.8763636363636363,0.14666666666666667,0.11386542353426837,0.038409311348205626,0.526374859708193
APP000998,72.0,40772.0,3.8,627.0,3.4,8360.0,0.205,0.267,0,0,1,1,0.7077244258872651,0.19209455043456455,0.095,0.5945454545454546,0.11333333333333333,0.07731652553892004,0.01930164888457808,0.2974186307519641
APP000999,82.4,51778.0,1.8,567.0,6.1,3203.0,0.062,0.622,0,0,1,0,0.8162839248434238,0.2492967317679741,0.045,0.48545454545454547,0.2033333333333333,0.025392925824867348,0.005431619786614937,0.6958473625140291
APP001000,69.1,43565.0,5.1,519.0,28.4,13639.0,0.313,0.089,0,1,1,0,0.6774530271398747,0.2066107863480856,0.1275,0.3981818181818182,0.9466666666666667,0.13046849041975855,0.029776915615906886,0.09764309764309763
APP001001,59.1,31216.0,1.6,581.0,4.4,16099.0,0.516,0.645,0,0,1,0,0.5730688935281837,0.1424285459986149,0.04,0.5109090909090909,0.14666666666666667,0.15523716509429214,0.049466537342386034,0.7216610549943884
APP001002,63.8,65362.0,2.7,521.0,9.7,2719.0,0.042,0.352,0,1,1,1,0.6221294363256784,0.3198977158887297,0.0675,0.4018181818181818,0.3233333333333333,0.02051973942548757,0.0034917555771096028,0.39281705948372614
APP001003,79.5,54886.0,1.6,753.0,4.5,33169.0,0.604,0.25,0,1,1,0,0.7860125260960334,0.26545013714542615,0.04,0.8236363636363636,0.15,0.32710760277489703,0.0580019398642095,0.2783389450056117
APP001004,70.0,62053.0,2.8,612.0,0.2,19103.0,0.308,0.188,0,1,0,0,0.6868475991649269,0.30269964047238834,0.06999999999999999,0.5672727272727273,0.006666666666666667,0.18548314018465753,0.02929194956353055,0.20875420875420875
APP001005,75.1,74834.0,9.5,581.0,4.7,5276.0,0.071,0.11,0,1,1,0,0.7400835073068893,0.3691271418009644,0.2375,0.5109090909090909,0.15666666666666668,0.04626506509328527,0.0063045586808923365,0.12121212121212122
APP001006,80.1,44253.0,5.4,693.0,3.6,4587.0,0.104,0.192,0,0,0,0,0.7922755741127347,0.2101865723518459,0.135,0.7145454545454546,0.12000000000000001,0.0393278224710277,0.009505334626576139,0.2132435465768799
APP001007,64.4,44297.0,3.0,825.0,24.3,11401.0,0.257,0.088,0,0,1,1,0.62839248434238,0.2104152563404585,0.075,0.9545454545454546,0.81,0.10793503760609753,0.024345295829291947,0.09652076318742984
APP001008,81.3,119309.0,10.2,612.0,19.2,10834.0,0.091,0.069,0,1,0,0,0.8048016701461378,0.6002798780178815,0.255,0.5672727272727273,0.64,0.10222616015062576,0.008244422890397672,0.07519640852974187
APP001009,75.7,27822.0,0.9,548.0,15.9,15274.0,0.549,0.362,0,0,0,0,0.7463465553235908,0.12478869469518114,0.0225,0.4509090909090909,0.53,0.1469305973680766,0.05266731328806984,0.40404040404040403
APP001010,51.5,15928.0,0.2,614.0,0.8,13962.0,0.877,0.257,0,0,1,0,0.49373695198329853,0.06297125468249956,0.005,0.5709090909090909,0.02666666666666667,0.1337206375416587,0.08448108632395732,0.28619528619528617
APP001011,91.6,68413.0,2.5,483.0,1.3,14921.0,0.218,0.16,0,0,1,0,0.9123173277661795,0.33575487155366085,0.0625,0.3327272727272727,0.043333333333333335,0.14337639323795046,0.020562560620756544,0.17732884399551066
APP001012,62.5,33604.0,0.7,696.0,22.9,4548.0,0.135,0.262,1,1,1,0,0.6085594989561587,0.15483984974422477,0.017499999999999998,0.72,0.7633333333333333,0.03893514836033388,0.012512124151309409,0.29180695847362514
APP001013,45.2,25683.0,4.0,702.0,6.7,8972.0,0.349,0.387,1,1,1,0,0.4279749478079332,0.11367153443058337,0.1,0.730909090909091,0.22333333333333333,0.08347848850673084,0.033268671193016484,0.43209876543209874
APP001014,54.3,83378.0,3.9,610.0,0.6,12586.0,0.151,0.323,0,0,1,0,0.522964509394572,0.41353341449882475,0.0975,0.5636363636363636,0.02,0.11986628943102529,0.014064015518913675,0.3602693602693603
APP001015,54.7,44942.0,1.1,549.0,5.0,8385.0,0.187,0.107,0,1,1,0,0.5271398747390397,0.21376755571898376,0.027500000000000004,0.4527272727272727,0.16666666666666666,0.07756823971244173,0.017555771096023277,0.11784511784511784
APP001016,70.8,22968.0,0.6,850.0,0.5,15566.0,0.678,0.073,0,2,1,0,0.6951983298538622,0.09956069286051186,0.015,1.0,0.016666666666666666,0.14987061891480985,0.06517943743937925,0.07968574635241302
APP001017,65.9,156524.0,8.3,539.0,6.3,21035.0,0.134,0.533,0,0,1,1,0.6440501043841337,0.7936997561137235,0.20750000000000002,0.43454545454545457,0.21,0.20493561151441314,0.012415130940834141,0.595959595959596
APP001018,64.9,18650.0,4.3,582.0,11.8,5540.0,0.297,0.242,0,0,1,0,0.6336116910229646,0.07711847779621397,0.1075,0.5127272727272727,0.39333333333333337,0.04892316676567424,0.028225024248302616,0.26936026936026936
APP001019,79.3,46537.0,1.7,653.0,2.8,9656.0,0.207,0.259,0,1,1,0,0.7839248434237995,0.22205735030618967,0.042499999999999996,0.6418181818181818,0.09333333333333332,0.09036538829428407,0.01949563530552861,0.2884399551066218
APP001020,75.1,15779.0,0.8,727.0,5.5,6835.0,0.433,0.43,1,0,1,0,0.7400835073068893,0.062196847539243344,0.02,0.7763636363636364,0.18333333333333332,0.0619619609540974,0.04141610087293889,0.48035914702581367
APP001021,74.7,57664.0,0.7,636.0,3.5,7353.0,0.128,0.174,0,0,1,1,0.7359081419624217,0.27988841260828384,0.017499999999999998,0.610909090909091,0.11666666666666667,0.06717747862946667,0.01183317167798254,0.1930415263748597
APP001022,76.1,33367.0,1.8,653.0,4.7,3133.0,0.094,0.233,0,0,1,0,0.7505219206680583,0.15360807462374337,0.045,0.6418181818181818,0.15666666666666668,0.024688126139006634,0.00853540252182347,0.25925925925925924
APP001023,79.2,80143.0,2.2,705.0,3.4,13216.0,0.165,0.35,0,0,1,1,0.7828810020876827,0.3967199439724228,0.05500000000000001,0.7363636363636363,0.11333333333333333,0.12620948660377168,0.01542192046556741,0.3905723905723905
APP001024,38.4,48512.0,12.3,850.0,2.1,73599.0,1.517,0.276,0,0,1,0,0.3569937369519833,0.23232214297686785,0.3075,1.0,0.07,0.7341797641941622,0.14655674102812802,0.30751964085297423
APP001025,64.5,110234.0,7.4,598.0,3.8,13261.0,0.12,0.607,0,1,1,0,0.6294363256784968,0.5531138053665375,0.185,0.5418181818181819,0.12666666666666665,0.1266625721161107,0.011057225994180405,0.6790123456790124
APP001026,37.3,37880.0,10.3,604.0,2.2,49135.0,1.297,0.08,0,1,1,0,0.34551148225469724,0.17706377554666516,0.2575,0.5527272727272727,0.07333333333333333,0.4878623425527845,0.12521823472356933,0.08754208754208755
APP001027,70.5,18719.0,3.6,640.0,1.4,24436.0,1.305,0.661,1,1,1,0,0.6920668058455115,0.07747709586926552,0.09,0.6181818181818182,0.04666666666666666,0.23917880768030286,0.12599418040737148,0.739618406285073
APP001028,69.9,56529.0,1.1,711.0,0.9,5845.0,0.103,0.232,0,1,1,1,0.6858037578288101,0.27398940517475484,0.027500000000000004,0.7472727272727273,0.030000000000000002,0.05199407968263877,0.009408341416100871,0.25813692480359146
APP001029,85.7,42128.0,9.8,850.0,4.1,13319.0,0.316,0.129,0,2,1,1,0.8507306889352818,0.19914217517453395,0.24500000000000002,1.0,0.13666666666666666,0.127246548998681,0.030067895247332686,0.1425364758698092
APP001030,87.8,16456.0,0.1,640.0,5.1,17150.0,1.042,0.084,1,0,1,0,0.872651356993737,0.06571546254585049,0.0025,0.6181818181818182,0.16999999999999998,0.16581922894914367,0.10048496605237633,0.0920314253647587
APP001031,73.0,26024.0,3.4,700.0,0.8,16534.0,0.635,0.36,0,2,1,0,0.7181628392484343,0.11544383534233084,0.08499999999999999,0.7272727272727273,0.02666666666666667,0.1596169917135694,0.06100872938894277,0.40179573512906847
APP001032,62.5,31499.0,1.5,456.0,13.4,5974.0,0.19,0.042,1,0,1,0,0.6085594989561587,0.14389939983446398,0.0375,0.28363636363636363,0.44666666666666666,0.05329292481801065,0.017846750727449078,0.04489337822671156
APP001033,77.3,124646.0,5.5,656.0,3.5,11470.0,0.092,0.437,0,0,1,1,0.7630480167014614,0.6280182063639116,0.1375,0.6472727272727272,0.11666666666666667,0.10862976872501737,0.008341416100872938,0.4882154882154882
APP001034,62.1,74942.0,0.2,649.0,0.9,31906.0,0.426,0.157,0,0,1,0,0.6043841336116911,0.3696884570457407,0.005,0.6345454545454545,0.030000000000000002,0.3143910027285816,0.040737148399612025,0.17396184062850728
APP001035,70.0,39790.0,0.1,742.0,3.0,3334.0,0.084,0.382,0,1,1,1,0.6868475991649269,0.18699073959780205,0.0025,0.8036363636363636,0.1,0.026711908094120964,0.0075654704170708045,0.4264870931537598
APP001036,84.8,65025.0,2.8,603.0,11.8,20411.0,0.314,0.375,0,1,0,0,0.8413361169102296,0.3181462044304924,0.06999999999999999,0.5509090909090909,0.39333333333333337,0.19865282574331194,0.02987390882638215,0.4186307519640853
APP001037,61.6,14419.0,4.9,540.0,3.3,22627.0,1.569,0.207,0,1,1,0,0.5991649269311065,0.05512843334576369,0.12250000000000001,0.43636363636363634,0.11,0.2209647700842739,0.1516003879728419,0.23007856341189672
APP001038,82.1,34928.0,0.8,671.0,16.4,2982.0,0.085,0.296,0,0,0,0,0.813152400835073,0.1617211588561123,0.02,0.6745454545454546,0.5466666666666666,0.023167772530935674,0.007662463627546071,0.32996632996632996
APP001039,80.2,62355.0,3.1,510.0,17.9,6376.0,0.102,0.676,0,0,1,0,0.7933194154488518,0.304269244212411,0.0775,0.38181818181818183,0.5966666666666666,0.05734048872823931,0.009311348205625604,0.7564534231200898
APP001040,55.7,54134.0,7.5,578.0,13.7,8155.0,0.151,0.186,0,1,1,0,0.5375782881002088,0.26154171988550207,0.1875,0.5054545454545455,0.45666666666666667,0.07525246931604225,0.014064015518913675,0.20650953984287318
APP001041,84.6,35468.0,9.2,655.0,6.4,18273.0,0.515,0.392,0,0,1,0,0.8392484342379958,0.1645277350799939,0.22999999999999998,0.6454545454545455,0.21333333333333335,0.17712622962373764,0.04936954413191076,0.4377104377104377
APP001042,80.5,47907.0,0.9,434.0,2.9,9948.0,0.208,0.33,1,0,0,0,0.7964509394572025,0.2291777381334449,0.0225,0.24363636363636362,0.09666666666666666,0.09330540984101733,0.019592628516003876,0.3681257014590348
APP001043,71.5,60046.0,0.2,627.0,7.0,6730.0,0.112,0.143,0,1,1,1,0.7025052192066806,0.2922685321736283,0.005,0.5945454545454546,0.23333333333333334,0.060904761425306334,0.010281280310378272,0.15824915824915822
APP001044,58.6,48746.0,2.4,792.0,8.9,10462.0,0.215,0.402,0,0,1,1,0.5678496868475992,0.23353832600721655,0.06,0.8945454545454545,0.2966666666666667,0.09848065324862312,0.020271580989330747,0.4489337822671156
APP001045,57.1,82175.0,0.4,505.0,9.9,13409.0,0.163,0.182,0,0,1,0,0.5521920668058455,0.40728098635562177,0.01,0.37272727272727274,0.33,0.12815272002335906,0.015227934044616876,0.20202020202020202
APP001046,61.9,59351.0,2.4,588.0,10.3,8841.0,0.149,0.178,0,1,1,0,0.6022964509394572,0.2886563646262251,0.06,0.5236363636363637,0.3433333333333334,0.08215950623747723,0.01387002909796314,0.19753086419753085
APP001047,78.1,66619.0,3.6,703.0,0.6,30882.0,0.464,0.144,1,1,1,0,0.7713987473903966,0.32643080165432076,0.09,0.7327272727272728,0.02,0.30408079018113354,0.044422890397672166,0.15937149270482603
APP001048,55.7,137054.0,2.9,723.0,28.8,10135.0,0.074,0.188,0,1,1,1,0.5375782881002088,0.6925070911526583,0.0725,0.769090909090909,0.9600000000000001,0.09518823185895951,0.006595538312318136,0.20875420875420875
APP001049,76.6,80540.0,0.5,655.0,3.1,16625.0,0.206,0.304,0,0,1,1,0.755741127348643,0.3987832972333135,0.0125,0.6454545454545455,0.10333333333333333,0.16053323130518835,0.019398642095053344,0.3389450056116723
APP001050,51.4,139326.0,4.3,633.0,11.1,4721.0,0.034,0.499,1,1,1,0,0.4926931106471816,0.7043155007464713,0.1075,0.6054545454545455,0.37,0.04067701044110392,0.002715809893307469,0.5578002244668911
APP001051,66.9,32756.0,5.2,799.0,0.4,12762.0,0.39,0.312,0,1,1,0,0.6544885177453028,0.1504324856000551,0.13,0.9072727272727272,0.013333333333333334,0.12163835721261793,0.03724539282250242,0.34792368125701456
APP001052,71.6,18855.0,4.5,669.0,3.6,6941.0,0.368,0.507,0,1,0,0,0.7035490605427974,0.07818393728861349,0.1125,0.6709090909090909,0.12000000000000001,0.06302922904982934,0.035111542192046555,0.5667789001122334
APP001053,100.0,45064.0,0.9,555.0,11.7,6948.0,0.154,0.274,0,1,1,0,1.0,0.2144016340510459,0.0225,0.4636363636363636,0.38999999999999996,0.06309970901841541,0.014354995150339474,0.3052749719416386
APP001054,49.3,42815.0,4.0,661.0,1.8,29115.0,0.68,0.175,1,1,1,0,0.47077244258872647,0.20271276381491668,0.1,0.6563636363636364,0.060000000000000005,0.286289632396621,0.06537342386032978,0.19416386083052747
APP001055,92.1,117671.0,1.4,638.0,1.6,6242.0,0.053,0.583,0,0,1,0,0.9175365344467641,0.5917665968054406,0.034999999999999996,0.6145454545454545,0.05333333333333334,0.05599130075816309,0.004558680892337536,0.6520763187429853
APP001056,72.2,49127.5,0.6,611.0,0.7,6909.0,0.278,0.339,0,0,1,0,0.7098121085594989,0.23552112013575513,0.015,0.5654545454545454,0.02333333333333333,0.06270703490772159,0.026382153249272552,0.3782267115600449
APP001057,76.2,46755.0,21.5,499.0,1.6,2950.0,0.063,0.213,0,1,1,0,0.7515657620041754,0.22319037552249743,0.5375,0.3618181818181818,0.05333333333333334,0.02284557838882792,0.005528612997090203,0.23681257014590346
APP001058,71.8,62512.0,1.7,649.0,3.8,5327.0,0.085,0.157,0,2,1,0,0.7056367432150312,0.30508523026268775,0.042499999999999996,0.6345454545454545,0.12666666666666665,0.04677856200726951,0.007662463627546071,0.17396184062850728
APP001059,76.7,52055.0,3.7,702.0,14.1,3017.0,0.058,0.299,1,1,1,0,0.75678496868476,0.25073640142355785,0.0925,0.730909090909091,0.47,0.023520172373866027,0.00504364694471387,0.3333333333333333
APP001060,67.7,44227.0,1.8,718.0,21.5,22583.0,0.511,0.198,0,0,1,0,0.662839248434238,0.21005144090402939,0.045,0.76,0.7166666666666667,0.22052175313887573,0.0489815712900097,0.21997755331088664
APP001061,91.8,60788.0,13.7,651.0,3.2,12805.0,0.211,0.152,0,0,1,1,0.9144050104384134,0.29612497579977676,0.34249999999999997,0.6381818181818182,0.10666666666666667,0.12207130559107522,0.019883608147429677,0.16835016835016833
APP001062,63.2,93663.0,8.9,653.0,0.2,17399.0,0.186,0.208,0,0,1,0,0.6158663883089771,0.4669882968370146,0.2225,0.6418181818181818,0.006666666666666667,0.16832630211741964,0.01745877788554801,0.2312008978675645
APP001063,87.0,123186.0,5.3,600.0,0.5,13703.0,0.111,0.255,0,0,1,0,0.8643006263048016,0.6204300558326761,0.1325,0.5454545454545454,0.016666666666666666,0.13111287870397406,0.010184287099903006,0.2839506172839506
APP001064,60.3,49995.0,0.6,737.0,2.8,5057.0,0.101,0.239,0,0,0,0,0.5855949895615866,0.2400298328657872,0.015,0.7945454545454546,0.09333333333333332,0.044060048933235334,0.00921435499515034,0.265993265993266
APP001065,69.1,30046.0,2.4,543.0,3.2,17533.0,0.584,0.682,0,0,1,0,0.6774530271398747,0.13634763084687138,0.06,0.44181818181818183,0.10666666666666667,0.16967549008749586,0.05606207565470416,0.7631874298540966
APP001066,53.9,123096.0,1.9,603.0,16.6,8648.0,0.07,0.205,0,1,1,0,0.5187891440501043,0.6199622931286958,0.0475,0.5509090909090909,0.5533333333333333,0.08021627281788983,0.006207565470417071,0.22783389450056116
APP001067,76.8,25679.0,4.6,577.0,3.1,14856.0,0.579,0.308,0,2,0,0,0.7578288100208768,0.11365074497707313,0.11499999999999999,0.5036363636363637,0.10333333333333333,0.14272193638679406,0.05557710960232783,0.3434343434343434
APP001068,91.7,143537.0,6.8,640.0,6.5,1463.0,0.01,0.521,0,0,1,1,0.9133611691022965,0.7262015979293704,0.16999999999999998,0.6181818181818182,0.21666666666666667,0.007873619347758234,0.0003879728419010669,0.5824915824915825
APP001069,68.8,109807.0,1.0,768.0,6.0,4291.0,0.039,0.18,0,1,1,1,0.674321503131524,0.5508945312043201,0.025,0.850909090909091,0.2,0.036347526656530973,0.003200775945683802,0.19977553310886642
APP001070,67.0,119807.0,2.5,543.0,9.3,6042.0,0.05,0.486,0,1,1,0,0.6555323590814196,0.6028681649799057,0.0625,0.44181818181818183,0.31,0.05397758736998963,0.004267701260911736,0.5432098765432098
APP001071,53.3,49127.5,1.1,675.0,0.6,12262.0,0.166,0.324,0,1,0,0,0.5125260960334029,0.23552112013575513,0.027500000000000004,0.6818181818181818,0.02,0.11660407374218427,0.015518913676042677,0.3613916947250281
APP001072,66.6,13801.0,9.2,677.0,0.8,3286.0,0.238,0.552,0,1,1,0,0.6513569937369519,0.0519164627784325,0.22999999999999998,0.6854545454545454,0.02666666666666667,0.026228616880959333,0.02250242483026188,0.617283950617284
APP001073,46.1,26279.0,6.1,563.0,0.3,48614.0,1.85,0.384,0,1,1,0,0.4373695198329854,0.11676916300360828,0.1525,0.4781818181818182,0.01,0.4826166191765926,0.17885548011639185,0.4287317620650954
APP001074,56.3,58932.0,11.4,633.0,7.2,23954.0,0.406,0.379,0,0,1,0,0.5438413361169102,0.28647866937102806,0.28500000000000003,0.6054545454545455,0.24000000000000002,0.23432575841480482,0.038797284190106696,0.42312008978675647
APP001075,73.4,32683.0,4.5,569.0,0.5,24615.0,0.753,0.612,1,2,1,0,0.7223382045929019,0.15005307807349333,0.1125,0.4890909090909091,0.016666666666666666,0.2409810811627181,0.07245392822502425,0.6846240179573513
APP001076,89.8,40572.0,0.1,659.0,0.7,27067.0,0.667,0.128,0,0,1,0,0.8935281837160751,0.19105507775905284,0.0025,0.6527272727272727,0.02333333333333333,0.2656692073017247,0.06411251212415131,0.1414141414141414
APP001077,100.0,70805.0,1.2,639.0,1.2,14493.0,0.205,0.125,0,1,1,1,1.0,0.34818696475278094,0.03,0.6163636363636363,0.04,0.13906704658725924,0.01930164888457808,0.13804713804713803
APP001078,61.2,44268.0,1.7,785.0,2.0,4493.0,0.101,0.241,0,0,0,1,0.5949895615866388,0.21026453280250929,0.042499999999999996,0.8818181818181818,0.06666666666666667,0.038381377178586175,0.00921435499515034,0.26823793490460157
APP001079,91.5,23590.0,2.1,581.0,9.3,13643.0,0.578,0.102,0,1,1,0,0.9112734864300627,0.10279345288135329,0.052500000000000005,0.5109090909090909,0.31,0.13050876468752204,0.05548011639185256,0.11223344556677889
APP001080,73.7,83399.0,3.5,635.0,2.6,7012.0,0.084,0.605,0,2,0,0,0.7254697286012526,0.41364255912975345,0.0875,0.6090909090909091,0.08666666666666667,0.06374409730263092,0.0075654704170708045,0.6767676767676767
APP001081,67.7,66765.0,4.2,616.0,21.0,8414.0,0.126,0.135,0,0,1,0,0.662839248434238,0.3271896167074443,0.10500000000000001,0.5745454545454546,0.7,0.07786022815372688,0.011639185257032007,0.14927048260381595
