applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status,academic_score_scaled,income_annual_scaled,employment_years_scaled,credit_score_scaled,credit_history_years_scaled,loan_amount_requested_scaled,loan_percent_income_scaled,existing_debt_ratio_scaled,prior_default_flag_scaled,documents_missing_ct_scaled,eligibility_criteria_met_scaled
APP003924,70.2,86217.0,0.6,703.0,7.1,8461.0,0.098,0.083,0,0,1,1,0.6889352818371608,0.4284808053286467,0.015,0.7327272727272728,0.23666666666666666,0.07828704915721851,0.01605504587155963,0.0898876404494382,0.0,0.0,1.0
APP003925,83.3,31576.0,0.4,640.0,0.2,11465.0,0.363,0.054,0,2,1,0,0.8256784968684759,0.14436431137849096,0.01,0.6181818181818182,0.006666666666666667,0.10853454699236764,0.06280875088214537,0.05730337078651685,0.0,1.0,1.0
APP003926,81.9,25620.0,2.5,562.0,6.2,9611.0,0.375,0.29,0,0,1,0,0.8110647181628393,0.11339493237797617,0.0625,0.4763636363636364,0.20666666666666667,0.08986648408079424,0.06492589978828511,0.32247191011235954,0.0,0.0,1.0
APP003927,48.7,17969.0,6.4,657.0,0.7,23266.0,1.295,0.309,0,1,1,0,0.46450939457202506,0.07361207161018932,0.16,0.649090909090909,0.02333333333333333,0.2273596874559478,0.2272406492589979,0.3438202247191011,0.0,0.5,1.0
APP003928,48.5,51962.0,8.0,665.0,2.5,33654.0,0.648,0.319,0,2,1,0,0.4624217118997912,0.25036527852162294,0.2,0.6636363636363637,0.08333333333333333,0.3319572265742997,0.11309103740296401,0.3550561797752809,0.0,1.0,1.0
APP003929,58.7,75873.0,6.5,646.0,17.5,9189.0,0.121,0.284,0,0,1,1,0.5688935281837161,0.37469516792412605,0.1625,0.6290909090909091,0.5833333333333334,0.08561733491753429,0.02011291460832745,0.31573033707865167,0.0,0.0,1.0
APP003930,54.2,121939.0,0.9,553.0,0.4,6240.0,0.051,0.307,1,0,1,0,0.5219206680584552,0.6142242836121236,0.0225,0.46,0.013333333333333334,0.05592363614394748,0.00776287932251235,0.3415730337078652,1.0,0.0,1.0
APP003931,81.3,49072.0,6.7,673.0,4.8,23709.0,0.483,0.074,0,0,1,0,0.8048016701461378,0.23533816211606756,0.1675,0.6781818181818182,0.16,0.2318202871699861,0.08398023994354269,0.0797752808988764,0.0,0.0,1.0
APP003932,75.3,22132.0,6.4,665.0,6.6,8250.0,0.373,0.745,0,0,1,0,0.7421711899791231,0.0952583988061502,0.16,0.6636363636363637,0.22,0.07616247457558854,0.06457304163726182,0.8337078651685393,0.0,0.0,1.0
APP003933,86.5,45628.0,1.4,688.0,2.6,6333.0,0.139,0.262,0,1,1,0,0.8590814196242171,0.2174304150915926,0.034999999999999996,0.7054545454545454,0.08666666666666667,0.056860060011680126,0.02328863796753705,0.2910112359550562,0.0,0.5,1.0
APP003934,75.9,196131.0,2.6,638.0,3.5,17430.0,0.089,0.285,0,1,1,1,0.7484342379958246,1.0,0.065,0.6145454545454545,0.11666666666666667,0.16859657248726262,0.014467184191954831,0.31685393258426964,0.0,0.5,1.0
APP003935,73.1,83412.0,1.5,766.0,5.3,10015.0,0.12,0.568,0,0,1,1,0.7192066805845511,0.41389566293501945,0.0375,0.8472727272727273,0.17666666666666667,0.09393438991481563,0.019936485532815806,0.6348314606741572,0.0,0.0,1.0
APP003936,88.0,61309.0,3.0,650.0,5.7,17934.0,0.293,0.146,0,0,0,0,0.8747390396659708,0.29896682075093983,0.075,0.6363636363636364,0.19,0.17367138570594276,0.05045871559633027,0.16067415730337076,0.0,0.0,0.0
APP003937,77.0,23507.0,4.8,776.0,4.3,6025.0,0.256,0.586,0,0,1,1,0.7599164926931107,0.10240797841086945,0.12,0.8654545454545455,0.14333333333333334,0.05375878526693115,0.04393083980239943,0.6550561797752809,0.0,0.0,1.0
APP003938,71.0,13739.0,4.0,670.0,2.4,8124.0,0.591,0.214,0,2,1,0,0.697286012526096,0.05161736489894394,0.1,0.6727272727272727,0.08,0.07489377127091851,0.10303458009880027,0.23707865168539324,0.0,1.0,1.0
APP003939,92.2,50177.0,4.8,546.0,1.5,17867.0,0.356,0.331,0,2,1,0,0.918580375782881,0.24108382427113287,0.12,0.44727272727272727,0.05,0.1729967577582214,0.061573747353563864,0.36853932584269666,0.0,1.0,1.0
APP003940,71.7,46184.0,0.5,725.0,1.1,2106.0,0.046,0.569,0,1,1,0,0.7045929018789144,0.22032144509902818,0.0125,0.7727272727272727,0.03666666666666667,0.014298084862154378,0.006880733944954128,0.6359550561797752,0.0,0.5,1.0
APP003941,65.4,41744.0,6.9,617.0,5.0,7133.0,0.171,0.317,0,0,0,0,0.6388308977035491,0.19723480259360748,0.17250000000000001,0.5763636363636364,0.16666666666666666,0.0649153190889502,0.02893436838390967,0.35280898876404493,0.0,0.0,0.0
APP003942,57.4,39016.0,0.8,610.0,15.9,20090.0,0.515,0.422,0,1,1,0,0.5553235908141962,0.18305003665784453,0.02,0.5636363636363636,0.53,0.19538030891918562,0.08962597035991532,0.4707865168539326,0.0,0.5,1.0
APP003943,80.5,31288.0,3.0,743.0,8.0,8306.0,0.265,0.148,0,0,1,1,0.7964509394572025,0.14286679943219338,0.075,0.8054545454545454,0.26666666666666666,0.07672634271099744,0.04551870148200424,0.16292134831460672,0.0,0.0,1.0
APP003944,88.6,27267.0,1.4,538.0,0.3,20961.0,0.769,0.053,1,0,1,0,0.8810020876826722,0.12195882882086534,0.034999999999999996,0.43272727272727274,0.01,0.2041504722395634,0.13443895553987298,0.05617977528089887,1.0,0.0,1.0
APP003945,69.2,112838.0,4.1,492.0,8.2,5899.0,0.052,0.058,0,1,1,0,0.6784968684759917,0.5669018661702692,0.1025,0.3490909090909091,0.2733333333333333,0.05249008196226111,0.007939308398023993,0.06179775280898876,0.0,0.5,1.0
APP003946,89.6,28799.0,0.7,630.0,9.9,11753.0,0.408,0.025,0,1,1,0,0.8914405010438413,0.12992476042408707,0.017499999999999998,0.6,0.33,0.11143444026018487,0.07074805928016936,0.02471910112359551,0.0,0.5,1.0
APP003947,40.4,41536.0,0.5,677.0,0.6,8050.0,0.194,0.221,0,1,1,0,0.3778705636743215,0.19615326618794815,0.0125,0.6854545454545454,0.02,0.07414865980627101,0.03299223712067749,0.24494382022471908,0.0,0.5,1.0
APP003948,69.2,47885.0,0.2,728.0,4.9,3148.0,0.066,0.086,0,0,1,1,0.6784968684759917,0.22916612503184813,0.005,0.7781818181818182,0.16333333333333336,0.024790059810298647,0.010409315455187015,0.09325842696629212,0.0,0.0,1.0
APP003949,69.4,74889.0,0.3,663.0,7.0,7842.0,0.105,0.251,0,2,0,0,0.6805845511482255,0.3695786687742761,0.0075,0.66,0.23333333333333334,0.0720542924461808,0.01729004940014114,0.2786516853932584,0.0,1.0,0.0
APP003950,59.1,29404.0,0.4,447.0,16.7,7157.0,0.243,0.431,0,1,1,0,0.5730688935281837,0.13307057545016354,0.01,0.2672727272727273,0.5566666666666666,0.0651569768612683,0.041637261820748055,0.48089887640449436,0.0,0.5,1.0
APP003951,100.0,88154.0,17.9,563.0,0.7,6309.0,0.072,0.086,0,0,1,1,1.0,0.43855261310634935,0.44749999999999995,0.4781818181818182,0.02333333333333333,0.05661840223936202,0.011467889908256878,0.09325842696629212,0.0,0.0,1.0
APP003952,69.0,34620.0,5.0,537.0,10.0,5347.0,0.154,0.473,1,2,1,0,0.6764091858037579,0.16019218069977487,0.125,0.4309090909090909,0.3333333333333333,0.04693195319894476,0.025935074100211713,0.5280898876404494,1.0,1.0,1.0
APP003953,63.9,44483.0,1.4,480.0,0.2,26410.0,0.594,0.197,0,2,1,0,0.6231732776617954,0.21147676516620822,0.034999999999999996,0.32727272727272727,0.006666666666666667,0.2590168556296192,0.10356386732533521,0.21797752808988766,0.0,1.0,1.0
APP003954,70.4,131381.0,0.9,635.0,6.5,6145.0,0.047,0.154,0,0,1,1,0.6910229645093946,0.6633197967959484,0.0225,0.6090909090909091,0.21666666666666667,0.054967074128521656,0.007057163020465773,0.1696629213483146,0.0,0.0,1.0
APP003955,40.0,27405.0,2.1,696.0,0.1,12447.0,0.454,0.092,0,0,1,0,0.3736951983298538,0.12267638662846625,0.052500000000000005,0.72,0.0033333333333333335,0.11842237750971665,0.07886379675370501,0.09999999999999999,0.0,0.0,1.0
APP003956,58.6,75549.0,4.6,737.0,0.1,9063.0,0.12,0.157,0,1,1,1,0.5678496868475992,0.3730104669845413,0.11499999999999999,0.7945454545454546,0.0033333333333333335,0.08434863161286425,0.019936485532815806,0.17303370786516853,0.0,0.5,1.0
APP003957,84.7,89569.0,1.3,695.0,9.2,17710.0,0.198,0.042,0,2,0,0,0.8402922755741128,0.4459101804813877,0.0325,0.7181818181818181,0.30666666666666664,0.17141591316430715,0.03369795342272407,0.043820224719101124,0.0,1.0,0.0
APP003958,60.6,59038.0,5.3,600.0,5.5,33308.0,0.564,0.385,0,0,1,0,0.5887265135699373,0.28715831509107265,0.1325,0.5454545454545454,0.18333333333333332,0.3284733270233804,0.09827099505998588,0.42921348314606744,0.0,0.0,1.0
APP003959,57.6,45683.0,4.1,747.0,9.1,29213.0,0.639,0.207,1,1,1,0,0.55741127348643,0.21771639827578138,0.1025,0.8127272727272727,0.30333333333333334,0.2872404696216042,0.1115031757233592,0.2292134831460674,1.0,0.5,1.0
APP003960,89.6,175505.0,4.7,631.0,3.1,6829.0,0.039,0.159,0,0,0,0,0.8914405010438413,0.8927511062349534,0.11750000000000001,0.6018181818181818,0.10333333333333333,0.06185432063958757,0.0056457304163726185,0.1752808988764045,0.0,0.0,0.0
APP003961,90.1,48615.0,4.5,655.0,3.2,14657.0,0.301,0.203,0,0,0,0,0.8966597077244258,0.2329619018401718,0.1125,0.6454545454545455,0.10666666666666667,0.14067503071067522,0.051870148200423426,0.22471910112359553,0.0,0.0,0.0
APP003962,77.8,55406.0,2.0,590.0,23.8,22628.0,0.408,0.488,0,1,1,0,0.7682672233820459,0.2682730255460979,0.05,0.5272727272727272,0.7933333333333333,0.22093561834182493,0.07074805928016936,0.5449438202247191,0.0,0.5,1.0
APP003963,63.2,49072.0,7.5,628.0,7.5,8080.0,0.165,0.373,0,0,1,0,0.6158663883089771,0.23533816211606756,0.1875,0.5963636363636363,0.25,0.07445073202166864,0.0278757939308398,0.4157303370786517,0.0,0.0,1.0
APP003964,66.4,53672.0,3.0,612.0,7.6,20093.0,0.374,0.147,1,0,1,0,0.6492693110647182,0.2592567557027647,0.075,0.5672727272727273,0.2533333333333333,0.19541051614072538,0.06474947071277347,0.16179775280898875,1.0,0.0,1.0
APP003965,57.9,87419.0,3.5,526.0,7.6,10116.0,0.116,0.305,1,1,1,0,0.5605427974947808,0.43473083782673577,0.0875,0.4109090909090909,0.2533333333333333,0.09495136637332098,0.019230769230769232,0.3393258426966292,1.0,0.5,1.0
APP003966,55.1,41557.0,1.2,707.0,23.1,4035.0,0.097,0.511,1,1,1,0,0.5313152400835073,0.19626245976736567,0.03,0.74,0.77,0.03372132831222184,0.015878616796047986,0.5707865168539326,1.0,0.5,1.0
APP003967,54.3,13834.0,6.5,665.0,12.9,39769.0,2.875,0.07,0,1,1,0,0.522964509394572,0.05211133585345182,0.1625,0.6636363636363637,0.43,0.3935296131461828,0.5059985885673959,0.0752808988764045,0.0,0.5,1.0
APP003968,60.7,66712.0,6.0,722.0,12.7,2953.0,0.044,0.437,0,0,0,1,0.5897703549060543,0.32706076882679297,0.15,0.7672727272727272,0.4233333333333333,0.02282659041021407,0.006527875793930839,0.48764044943820223,0.0,0.0,0.0
APP003969,54.5,25668.0,0.4,587.0,10.3,3780.0,0.147,0.207,0,1,0,0,0.5250521920668059,0.1136445177023591,0.01,0.5218181818181818,0.3433333333333334,0.031153714481342007,0.024700070571630203,0.2292134831460674,0.0,0.5,0.0
APP003970,46.5,76506.0,1.0,713.0,4.8,7119.0,0.093,0.568,0,2,0,0,0.441544885177453,0.3779865743894259,0.025,0.7509090909090909,0.16,0.06477435205509798,0.01517290049400141,0.6348314606741572,0.0,1.0,0.0
APP003971,73.3,48982.0,4.7,509.0,7.6,18819.0,0.384,0.216,0,0,1,0,0.721294363256785,0.23487018963284959,0.11750000000000001,0.38,0.2533333333333333,0.18258251606017278,0.06651376146788991,0.2393258426966292,0.0,0.0,1.0
APP003972,73.5,86324.0,5.0,699.0,10.9,14924.0,0.173,0.041,0,0,1,1,0.7233820459290188,0.4290371726142503,0.125,0.7254545454545455,0.36333333333333334,0.1433634734277141,0.02928722653493295,0.04269662921348315,0.0,0.0,1.0
APP003973,95.5,27750.0,2.2,711.0,4.8,37272.0,1.343,0.475,0,2,1,0,0.9530271398747391,0.12447028114746853,0.05500000000000001,0.7472727272727273,0.16,0.3683871357512536,0.23570924488355682,0.5303370786516853,0.0,1.0,1.0
APP003974,60.0,35556.0,18.8,557.0,1.8,20053.0,0.564,0.298,0,1,1,0,0.5824634655532359,0.16505909452524192,0.47000000000000003,0.4672727272727273,0.060000000000000005,0.19500775318686187,0.09827099505998588,0.33146067415730335,0.0,0.5,1.0
APP003975,74.4,39974.0,3.2,751.0,5.2,11156.0,0.279,0.224,0,1,1,1,0.732776617954071,0.1880313437569871,0.08,0.82,0.17333333333333334,0.10542320317377207,0.04798870853916726,0.24831460674157302,0.0,0.5,1.0
APP003976,74.7,20143.0,2.8,790.0,0.6,23139.0,1.149,0.556,0,1,0,0,0.7359081419624217,0.0849162069270327,0.06999999999999999,0.8909090909090909,0.02,0.22608091507743117,0.20148200423429782,0.6213483146067417,0.0,0.5,0.0
APP003977,66.2,95497.0,0.2,598.0,1.4,8132.0,0.085,0.198,0,2,1,0,0.6471816283924844,0.4767339680426791,0.005,0.5418181818181819,0.04666666666666666,0.0749743238616912,0.013761467889908256,0.21910112359550563,0.0,1.0,1.0
APP003978,81.2,18486.0,2.0,780.0,15.6,10766.0,0.582,0.132,0,2,0,0,0.8037578288100209,0.07630031354156376,0.05,0.8727272727272727,0.52,0.10149626437360292,0.10144671841919548,0.1449438202247191,0.0,1.0,0.0
APP003979,81.6,94692.0,4.3,497.0,1.2,7029.0,0.074,0.058,0,2,1,0,0.8079331941544885,0.4725482141650071,0.1075,0.35818181818181816,0.04,0.06386813540890508,0.011820748059280167,0.06179775280898876,0.0,1.0,1.0
APP003980,74.9,63237.0,3.5,638.0,4.4,20980.0,0.332,0.311,0,1,1,0,0.7379958246346556,0.3089918312803207,0.0875,0.6145454545454545,0.14666666666666667,0.20434178464264857,0.05733944954128441,0.34606741573033706,0.0,0.5,1.0
APP003981,66.2,43507.0,1.4,415.0,0.4,7704.0,0.177,0.205,1,0,1,0,0.6471816283924844,0.20640186357042206,0.034999999999999996,0.20909090909090908,0.013333333333333334,0.07066476025535172,0.029992942836979532,0.22696629213483144,1.0,0.0,1.0
APP003982,64.6,60299.0,0.9,734.0,2.8,3914.0,0.065,0.334,0,1,1,1,0.6304801670146137,0.2937151295503824,0.0225,0.7890909090909091,0.09333333333333332,0.03250297037678474,0.010232886379675371,0.37191011235955057,0.0,0.5,1.0
APP003983,49.5,59316.0,3.1,512.0,1.0,3891.0,0.066,0.143,0,0,1,0,0.47286012526096033,0.2886038300947904,0.0775,0.38545454545454544,0.03333333333333333,0.03227138167831323,0.010409315455187015,0.15730337078651682,0.0,0.0,1.0
APP003984,57.9,38551.0,4.4,474.0,0.3,4523.0,0.117,0.292,0,0,1,0,0.5605427974947808,0.18063217882788493,0.11000000000000001,0.31636363636363635,0.01,0.03863503634935658,0.019407198306280876,0.3247191011235955,0.0,0.0,1.0
APP003985,60.7,58623.0,1.6,674.0,6.0,13816.0,0.236,0.155,0,1,1,0,0.5897703549060543,0.2850004419740119,0.04,0.68,0.2,0.13220693960569507,0.040402258292166544,0.1707865168539326,0.0,0.5,1.0
APP003986,53.1,76017.0,6.8,743.0,3.6,8799.0,0.116,0.161,0,1,1,1,0.5104384133611691,0.3754439238972748,0.16999999999999998,0.8054545454545454,0.12000000000000001,0.08169039611736513,0.019230769230769232,0.17752808988764046,0.0,0.5,1.0
APP003987,76.6,27811.0,1.3,614.0,5.6,10032.0,0.361,0.59,0,0,1,0,0.755741127348643,0.12478746249720517,0.0325,0.5709090909090909,0.18666666666666665,0.09410556417020763,0.062455892731122085,0.6595505617977527,0.0,0.0,1.0
APP003988,87.9,60338.0,2.8,662.0,0.4,12970.0,0.215,0.326,0,0,1,1,0.8736951983298539,0.2939179176264436,0.06999999999999999,0.6581818181818182,0.013333333333333334,0.12368850313148197,0.03669724770642201,0.36292134831460676,0.0,0.0,1.0
APP003989,56.4,10140.0,19.2,809.0,10.4,14088.0,1.389,0.296,0,1,1,0,0.5448851774530271,0.03290366526448245,0.48,0.9254545454545454,0.3466666666666667,0.1349457276919669,0.24382498235709246,0.3292134831460674,0.0,0.5,1.0
APP003990,74.3,15402.0,1.5,564.0,1.0,7851.0,0.51,0.141,0,0,1,0,0.731732776617954,0.06026445644996074,0.0375,0.48,0.03333333333333333,0.07214491411080008,0.0887438249823571,0.15505617977528088,0.0,0.0,1.0
APP003991,54.5,68783.0,6.5,562.0,16.2,9184.0,0.134,0.361,0,2,1,0,0.5250521920668059,0.3378293356350647,0.1625,0.4763636363636364,0.5399999999999999,0.08556698954830134,0.02240649258997883,0.4022471910112359,0.0,1.0,1.0
APP003992,65.4,38151.0,3.5,748.0,22.2,7144.0,0.187,0.243,0,0,1,1,0.6388308977035491,0.17855230112469386,0.0875,0.8145454545454546,0.74,0.06502607890126266,0.03175723359209597,0.2696629213483146,0.0,0.0,1.0
APP003993,59.6,29376.0,2.8,670.0,9.1,12701.0,0.432,0.182,0,2,0,0,0.5782881002087683,0.13292498401094016,0.06999999999999999,0.6727272727272727,0.30333333333333334,0.1209799222667499,0.07498235709244883,0.20112359550561795,0.0,1.0,0.0
APP003994,79.0,47486.0,1.9,778.0,2.8,9154.0,0.193,0.043,1,1,1,0,0.7807933194154488,0.22709144702291506,0.0475,0.8690909090909091,0.09333333333333332,0.08526491733290371,0.032815808045165845,0.04494382022471909,1.0,0.5,1.0
APP003995,59.8,38655.0,0.8,533.0,21.4,5309.0,0.137,0.167,0,1,0,0,0.580375782881002,0.1811729470307146,0.02,0.42363636363636364,0.7133333333333333,0.04654932839277443,0.022935779816513763,0.18426966292134833,0.0,0.5,0.0
APP003996,85.2,27088.0,1.7,489.0,2.1,10494.0,0.387,0.166,0,1,1,0,0.8455114822546973,0.12102808354868734,0.042499999999999996,0.34363636363636363,0.07,0.09875747628733109,0.06704304869442484,0.18314606741573033,0.0,0.5,1.0
APP003997,66.3,18335.0,0.4,521.0,1.0,15777.0,0.86,0.245,0,1,1,0,0.6482254697286012,0.07551515970860913,0.01,0.4018181818181818,0.03333333333333333,0.15195239341885333,0.1504940014114326,0.27191011235955054,0.0,0.5,1.0
APP003998,60.3,15050.0,1.3,714.0,10.3,33832.0,2.248,0.188,0,1,1,0,0.5855949895615866,0.058434164071152615,0.0325,0.7527272727272727,0.3433333333333334,0.3337495217189923,0.3953775582215949,0.20786516853932585,0.0,0.5,1.0
APP003999,51.2,76365.0,1.8,758.0,1.0,4323.0,0.057,0.209,0,0,1,1,0.4906054279749478,0.37725341749905106,0.045,0.8327272727272728,0.03333333333333333,0.03662122158003907,0.008821453775582216,0.23146067415730334,0.0,0.0,1.0
APP004000,73.8,38044.0,18.0,746.0,8.3,3996.0,0.105,0.261,0,0,1,1,0.7265135699373695,0.17799593383909026,0.45,0.8109090909090909,0.27666666666666667,0.03332863443220493,0.01729004940014114,0.2898876404494382,0.0,0.0,1.0
APP004001,83.4,87705.0,2.6,700.0,2.5,3615.0,0.041,0.345,0,1,1,1,0.826722338204593,0.4362179503845174,0.065,0.7272727272727273,0.08333333333333333,0.029492317296655055,0.005998588567395907,0.3842696629213483,0.0,0.5,1.0
APP004002,74.1,37813.0,0.8,763.0,5.9,6318.0,0.167,0.395,0,0,1,1,0.7296450939457202,0.17679480446549742,0.02,0.8418181818181818,0.19666666666666668,0.05670902390398131,0.028228652081863093,0.4404494382022472,0.0,0.0,1.0
APP004003,100.0,60656.0,2.9,595.0,0.1,8623.0,0.142,0.117,0,1,1,1,1.0,0.29557142040048046,0.0725,0.5363636363636364,0.0033333333333333335,0.0799182391203657,0.023817925194071977,0.12808988764044943,0.0,0.5,1.0
APP004004,91.4,45468.0,4.0,471.0,3.4,7179.0,0.158,0.502,0,0,1,0,0.9102296450939458,0.21659846401031618,0.1,0.3109090909090909,0.11333333333333333,0.06537849648589322,0.02664079040225829,0.5606741573033708,0.0,0.0,1.0
APP004005,65.4,50346.0,6.4,504.0,5.7,3595.0,0.071,0.094,1,0,1,0,0.6388308977035491,0.2419625726007311,0.16,0.3709090909090909,0.19,0.0292909358197233,0.011291460832745234,0.10224719101123594,1.0,0.0,1.0
APP004006,65.2,51835.0,2.7,519.0,1.4,26905.0,0.519,0.168,0,0,1,0,0.6367432150313153,0.24970491735085976,0.0675,0.3981818181818182,0.04666666666666666,0.26400104718368006,0.0903316866619619,0.1853932584269663,0.0,0.0,1.0
APP004007,77.0,37518.0,0.5,476.0,2.9,2674.0,0.071,0.14,0,1,1,0,0.7599164926931107,0.17526089465939404,0.0125,0.32,0.09666666666666666,0.02001731880701613,0.011291460832745234,0.15393258426966294,0.0,0.5,1.0
APP004008,57.4,23441.0,0.2,528.0,7.2,34120.0,1.456,0.406,0,0,0,0,0.5553235908141962,0.10206479858984292,0.005,0.41454545454545455,0.24000000000000002,0.3366494149868095,0.2556457304163726,0.45280898876404496,0.0,0.0,0.0
APP004009,87.5,77628.0,5.8,567.0,0.2,14672.0,0.189,0.379,0,0,1,0,0.8695198329853863,0.38382063134687683,0.145,0.48545454545454547,0.006666666666666667,0.14082606681837403,0.03211009174311926,0.42247191011235957,0.0,0.0,1.0
APP004010,75.4,127533.0,0.0,705.0,4.8,26859.0,0.211,0.11,0,1,1,1,0.7432150313152401,0.6433113732912504,0.0,0.7363636363636363,0.16,0.263537869786737,0.035991531404375436,0.12022471910112359,0.0,0.5,1.0
APP004011,73.8,132658.0,4.6,676.0,6.8,4934.0,0.037,0.199,0,0,1,1,0.7265135699373695,0.6699598063633858,0.11499999999999999,0.6836363636363636,0.22666666666666666,0.04277342570030409,0.005292872265349329,0.2202247191011236,0.0,0.0,1.0
APP004012,80.3,35173.0,2.6,786.0,0.3,7693.0,0.219,0.144,0,0,1,1,0.7943632567849687,0.16306761162443648,0.065,0.8836363636363637,0.01,0.07055400044303925,0.03740296400846859,0.15842696629213482,0.0,0.0,1.0
APP004013,95.8,31574.0,5.6,538.0,3.8,8546.0,0.271,0.146,0,0,0,0,0.9561586638830898,0.144353911989975,0.13999999999999999,0.43272727272727274,0.12666666666666665,0.07914292043417846,0.0465772759350741,0.16067415730337076,0.0,0.0,0.0
APP004014,72.6,35152.0,0.9,684.0,1.8,7208.0,0.205,0.095,0,0,1,1,0.7139874739039666,0.16295841804501895,0.0225,0.6981818181818182,0.060000000000000005,0.06567049962744427,0.03493295695130557,0.10337078651685393,0.0,0.0,1.0
APP004015,68.3,44112.0,3.9,768.0,15.3,11713.0,0.266,0.558,0,1,1,0,0.6691022964509394,0.20954767859649853,0.0975,0.850909090909091,0.51,0.11103167730632137,0.04569513055751588,0.6235955056179776,0.0,0.5,1.0
APP004016,92.6,47502.0,0.1,604.0,8.2,11815.0,0.249,0.48,0,1,0,0,0.9227557411273486,0.2271746421310427,0.0025,0.5527272727272727,0.2733333333333333,0.1120587228386733,0.04269583627381792,0.5359550561797752,0.0,0.5,0.0
APP004017,84.5,26937.0,0.4,610.0,10.3,5305.0,0.197,0.556,0,0,0,0,0.8382045929018789,0.12024292971573272,0.01,0.5636363636363636,0.3433333333333334,0.04650905209738808,0.03352152434721242,0.6213483146067417,0.0,0.0,0.0
APP004018,65.2,20174.0,2.0,774.0,1.6,37261.0,1.847,0.255,0,0,1,0,0.6367432150313153,0.08507739744902999,0.05,0.8618181818181818,0.05333333333333334,0.36827637593894114,0.32462949894142556,0.28314606741573034,0.0,0.0,1.0
APP004019,70.1,50512.0,2.8,618.0,5.6,4536.0,0.09,0.206,0,1,1,0,0.6878914405010438,0.24282572184755535,0.06999999999999999,0.5781818181818181,0.18666666666666665,0.038765934309362225,0.014643613267466476,0.2280898876404494,0.0,0.5,1.0
APP004020,72.9,5894.0,1.4,779.0,4.3,13959.0,2.368,0.384,0,0,1,0,0.7171189979123174,0.010825763445109427,0.034999999999999996,0.8709090909090909,0.14333333333333334,0.1336468171657571,0.4165490472829922,0.4280898876404494,0.0,0.0,1.0
APP004021,75.4,46148.0,3.3,517.0,6.8,11789.0,0.255,0.078,0,2,1,0,0.7432150313152401,0.22013425610574097,0.08249999999999999,0.39454545454545453,0.22666666666666666,0.11179692691866203,0.04375441072688779,0.08426966292134831,0.0,1.0,1.0
