applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status
APP005610,83.8,59057.0,1.9,659.0,2.9,10944.0,0.185,0.102,0,0,0,0
APP005611,59.6,24993.0,0.4,574.0,0.6,24706.0,0.989,0.448,0,0,1,0
APP005612,59.8,44829.0,2.3,784.0,13.3,10943.0,0.244,0.164,0,0,1,1
APP005613,91.8,93942.0,4.1,615.0,7.2,7701.0,0.082,0.036,0,2,1,1
APP005614,81.6,28590.0,5.1,700.0,12.7,12066.0,0.422,0.4,0,0,1,0
APP005615,64.1,31915.0,13.5,532.0,3.1,5478.0,0.172,0.473,0,0,1,0
APP005616,68.4,28918.0,3.3,719.0,10.1,11783.0,0.407,0.376,1,0,1,0
APP005617,68.5,53746.0,17.0,503.0,12.7,8866.0,0.165,0.139,0,1,1,0
APP005618,70.5,113723.0,5.8,824.0,0.1,6193.0,0.054,0.077,0,1,1,1
APP005619,77.1,68070.0,1.8,712.0,0.0,53097.0,0.78,0.448,0,0,1,0
APP005620,100.0,13277.0,2.7,630.0,0.9,8711.0,0.656,0.619,0,1,1,0
APP005621,72.8,72343.0,2.4,701.0,1.2,6589.0,0.091,0.165,0,2,0,0
APP005622,79.9,37599.0,8.2,536.0,5.8,3038.0,0.081,0.142,0,1,0,0
APP005623,44.7,66545.0,14.7,632.0,3.0,5909.0,0.089,0.393,0,2,1,0
APP005624,62.7,44815.0,0.8,717.0,0.2,16835.0,0.376,0.22,1,0,1,0
APP005625,88.4,29253.0,2.1,702.0,2.6,3378.0,0.115,0.494,1,1,1,0
APP005626,76.0,46963.0,3.0,649.0,4.4,4434.0,0.094,0.452,0,0,1,0
APP005627,4.2,,1.4,678.0,2.8,19637.0,0.522,0.232,0,1,0,0
APP005628,80.1,58961.0,11.2,747.0,2.2,7670.0,0.13,0.073,0,0,1,1
APP005629,98.8,28808.0,0.6,715.0,0.1,7097.0,0.246,0.19,0,0,1,1
APP005630,40.1,24963.0,0.1,481.0,1.6,10442.0,0.418,0.277,1,1,1,0
APP005631,92.8,76058.0,1.7,649.0,0.2,22855.0,0.3,0.289,0,0,1,1
APP005632,28.4,95349.0,17.3,652.0,6.6,5088.0,0.053,0.312,0,1,1,0
APP005633,84.1,69427.0,1.7,537.0,0.1,38967.0,0.561,0.45,0,1,1,0
APP005634,69.9,33214.0,0.5,555.0,3.0,10514.0,0.317,0.067,0,1,1,0
APP005635,34.8,31444.0,1.2,785.0,2.0,9570.0,0.304,0.324,0,0,1,1
APP005636,76.7,32549.0,7.2,585.0,4.3,15432.0,0.474,0.226,0,1,0,0
APP005637,87.3,,2.1,612.0,1.9,2173.0,0.026,0.218,0,0,1,1
APP005638,75.5,29881.0,0.5,578.0,1.8,12079.0,0.404,0.3,0,2,1,0
APP005639,78.8,83318.0,0.5,687.0,11.0,11287.0,0.135,0.167,0,1,1,0
APP005640,63.8,71836.0,2.1,675.0,9.9,35430.0,0.493,0.253,0,1,1,0
APP005641,42.1,103016.0,5.3,824.0,8.7,49365.0,0.479,0.187,0,0,1,0
APP005642,80.4,92771.0,2.7,602.0,0.1,11212.0,0.121,0.194,0,0,0,0
APP005643,96.2,67887.0,5.3,697.0,2.1,10741.0,0.158,0.538,0,1,1,1
APP005644,86.9,20308.0,6.2,480.0,5.0,8761.0,0.431,0.391,0,0,1,0
APP005645,40.2,70691.0,5.9,522.0,11.1,9633.0,0.136,0.466,0,2,1,0
APP005646,47.3,52538.0,1.1,770.0,19.5,7529.0,0.143,0.219,1,1,1,0
APP005647,57.3,39185.0,2.6,749.0,3.8,19919.0,0.508,0.367,0,0,1,0
APP005648,46.1,111005.0,1.2,690.0,3.1,26021.0,0.234,0.205,0,2,1,0
APP005649,70.7,44766.0,2.9,751.0,0.7,23350.0,0.522,0.125,1,0,1,1
APP005650,75.9,35679.0,4.0,553.0,8.8,24642.0,0.691,0.112,0,0,1,0
APP005651,48.5,96224.0,0.6,799.0,6.0,14007.0,0.146,0.177,0,0,1,1
APP005652,81.7,38443.0,1.6,557.0,16.6,17013.0,0.443,0.23,0,0,1,0
APP005653,79.0,34624.0,1.6,679.0,2.4,16347.0,0.472,0.15,0,1,0,0
APP005654,61.8,24927.0,5.5,850.0,17.3,3514.0,0.141,0.297,0,0,0,1
APP005655,67.4,29968.0,8.3,571.0,1.5,8165.0,0.272,0.15,0,2,1,0
APP005656,40.8,31551.0,0.2,771.0,2.3,6579.0,0.209,0.105,0,0,1,0
APP005657,65.0,71156.0,0.0,737.0,6.5,9162.0,0.129,0.329,1,1,1,0
APP005658,70.1,26597.0,27.8,602.0,2.4,8885.0,0.334,0.212,0,1,1,0
APP005659,72.5,16079.0,19.2,838.0,4.5,15243.0,0.948,0.532,0,0,1,0
APP005660,75.7,58802.0,0.6,568.0,6.2,7301.0,0.124,0.699,0,1,1,0
APP005661,73.7,33511.0,13.9,647.0,2.2,1980.0,0.059,0.145,0,1,1,0
APP005662,66.0,48545.0,3.4,708.0,21.6,12392.0,0.255,0.506,0,0,1,0
APP005663,74.3,105815.0,0.1,641.0,2.3,8235.0,0.078,0.105,1,0,1,0
APP005664,85.0,51171.0,5.0,850.0,9.4,13745.0,0.269,0.342,1,1,1,1
APP005665,68.6,121270.0,9.0,537.0,5.3,4342.0,0.036,0.361,0,1,1,0
APP005666,74.8,47057.0,,796.0,0.4,13503.0,0.287,0.214,0,0,1,1
APP005667,67.2,89695.0,0.3,446.0,0.9,5449.0,0.061,0.616,1,2,0,0
APP005668,60.3,35297.0,1.8,390.0,5.0,3064.0,0.087,0.222,0,0,1,0
APP005669,77.8,52293.0,3.0,655.0,1.2,7777.0,0.149,0.051,0,1,1,0
APP005670,61.7,28007.0,1.6,716.0,16.7,2910.0,0.104,0.189,0,1,1,0
APP005671,75.8,30076.0,2.3,784.0,19.8,6192.0,0.206,0.257,0,1,1,1
APP005672,70.4,42839.0,3.8,795.0,6.3,10654.0,0.249,0.37,0,2,1,0
APP005673,65.4,22090.0,0.3,668.0,5.4,3785.0,0.171,0.162,0,1,1,0
APP005674,65.1,53939.0,0.2,695.0,7.8,12215.0,0.226,0.211,1,1,1,0
APP005675,62.4,40878.0,0.7,672.0,12.7,3760.0,0.092,0.357,1,1,1,0
APP005676,45.3,56430.0,0.2,787.0,1.7,5014.0,0.089,0.34,0,0,1,0
APP005677,75.7,22294.0,0.9,539.0,0.7,4656.0,0.209,0.272,0,2,1,0
APP005678,73.5,,2.1,590.0,1.8,15060.0,0.202,0.356,0,0,1,0
APP005679,82.7,135750.0,0.9,727.0,4.0,11263.0,0.083,0.167,0,0,1,1
APP005680,62.0,119601.0,0.2,745.0,1.1,6990.0,0.058,0.099,0,1,1,1
APP005681,98.4,153636.0,2.0,771.0,0.5,2152.0,0.014,0.308,0,0,1,1
APP005682,64.3,50285.0,0.6,644.0,5.7,9290.0,0.185,0.548,0,1,1,0
APP005683,56.9,,1.4,605.0,4.4,4211.0,0.106,0.094,0,2,0,0
APP005684,55.1,65680.0,4.0,713.0,7.1,4015.0,0.061,0.281,0,0,1,1
APP005685,44.0,42492.0,6.3,551.0,6.4,15011.0,0.353,0.171,0,1,1,0
APP005686,93.0,17253.0,1.0,800.0,4.6,5341.0,0.31,0.045,0,0,1,1
APP005687,90.6,80144.0,7.6,605.0,19.3,10178.0,0.127,0.505,0,0,1,1
APP005688,79.0,42589.0,4.3,625.0,0.3,5137.0,0.121,0.338,0,0,1,0
APP005689,56.6,20325.0,6.8,718.0,0.2,18150.0,0.893,0.095,1,0,1,0
APP005690,97.2,36135.0,6.4,585.0,21.2,14160.0,0.392,0.301,0,0,1,0
APP005691,64.7,43174.0,4.9,547.0,5.0,19761.0,0.458,0.072,0,0,1,0
APP005692,66.0,49370.0,14.0,754.0,18.4,22450.0,0.455,0.153,0,1,1,0
APP005693,91.6,49727.0,3.0,556.0,2.7,3449.0,0.069,0.395,0,1,1,0
APP005694,79.9,111459.0,7.1,673.0,9.4,39107.0,0.351,0.368,0,0,1,1
APP005695,100.0,22626.0,3.4,652.0,4.6,1742.0,0.077,0.377,0,0,1,1
APP005696,73.7,44744.0,7.4,479.0,3.4,6490.0,0.145,0.457,0,0,0,0
APP005697,64.0,28930.0,2.6,556.0,2.4,7204.0,0.249,0.404,0,1,1,0
APP005698,60.8,104162.0,3.2,682.0,9.1,2887.0,0.028,0.276,0,2,1,0
APP005699,42.3,35001.0,2.3,761.0,5.1,6855.0,0.196,0.057,0,2,0,0
APP005700,65.8,39883.0,12.3,581.0,3.7,19017.0,0.477,0.104,0,0,1,0
APP005701,87.2,92025.0,3.7,570.0,1.1,10705.0,0.116,0.054,0,0,0,0
APP005702,79.0,108539.0,3.6,707.0,1.8,3180.0,0.029,0.601,0,1,1,1
APP005703,70.3,118607.0,0.7,722.0,0.9,7783.0,0.066,0.266,0,1,1,1
APP005704,55.1,18290.0,0.9,734.0,0.4,18689.0,1.022,0.236,0,0,1,0
APP005705,73.4,65496.0,0.4,670.0,1.0,5596.0,0.085,0.524,0,1,0,0
APP005706,85.2,,4.5,602.0,5.5,7456.0,0.129,0.606,0,0,0,0
APP005707,76.5,47537.0,8.8,721.0,8.1,13510.0,0.284,0.398,0,0,1,1
APP005708,72.5,51018.0,4.7,642.0,0.1,16876.0,0.331,0.27,0,0,1,0
APP005709,58.0,106029.0,1.3,710.0,10.3,15468.0,0.146,0.507,0,1,1,1
APP005710,83.0,91414.0,3.1,603.0,1.3,7656.0,0.084,0.481,0,0,1,1
APP005711,23.0,83964.0,0.7,631.0,1.2,3067.0,0.037,0.095,0,1,1,0
APP005712,75.7,55501.0,2.0,698.0,2.1,11825.0,0.213,0.351,0,0,1,0
APP005713,100.0,191445.0,3.4,465.0,0.8,3405.0,0.018,0.147,0,1,1,1
APP005714,47.4,38547.0,4.6,770.0,0.9,8916.0,0.231,0.102,0,0,1,1
APP005715,66.4,18591.0,4.3,645.0,3.3,5437.0,0.292,0.267,0,0,1,0
APP005716,69.9,41808.0,6.8,396.0,14.6,8587.0,0.205,0.458,0,1,1,0
APP005717,63.1,50749.0,3.4,665.0,1.6,23367.0,0.46,0.024,0,0,1,0
APP005718,85.5,107142.0,18.5,611.0,1.3,11904.0,0.111,0.399,0,0,1,1
APP005719,77.1,36077.0,6.3,556.0,11.9,20984.0,0.582,0.05,0,1,1,0
APP005720,72.3,65824.0,5.2,826.0,6.7,5789.0,0.088,0.153,1,0,1,1
APP005721,82.0,20204.0,7.1,725.0,7.9,12168.0,0.602,0.102,0,0,1,0
APP005722,70.3,93793.0,,636.0,7.9,4599.0,0.049,0.403,0,0,1,1
APP005723,100.0,51072.0,2.7,655.0,19.1,8356.0,0.164,0.218,0,0,1,1
APP005724,72.3,41426.0,0.6,674.0,4.0,13967.0,0.337,0.441,1,1,0,0
APP005725,72.9,176132.0,3.5,503.0,19.2,2496.0,0.014,0.477,0,1,0,0
APP005726,44.3,93148.0,13.0,850.0,3.9,8858.0,0.095,0.194,0,0,1,1
APP005727,61.8,,12.7,654.0,1.4,13873.0,0.528,0.22,0,1,1,0
APP005728,87.2,45907.0,6.0,813.0,3.2,7087.0,0.154,0.287,0,1,1,1
APP005729,50.0,253164.0,2.4,574.0,10.7,17298.0,0.068,0.047,0,1,1,1
APP005730,37.6,160699.0,5.1,703.0,24.9,9090.0,0.057,0.721,0,1,1,0
APP005731,70.5,85287.0,1.1,543.0,17.6,3628.0,0.043,0.203,0,0,1,1
APP005732,90.6,16184.0,2.6,391.0,5.1,12127.0,0.749,0.287,0,1,1,0
APP005733,70.6,109020.0,4.7,731.0,5.3,10235.0,0.094,0.313,0,0,1,1
APP005734,65.0,33486.0,6.5,668.0,0.2,8733.0,0.261,0.275,0,0,1,0
APP005735,42.1,108457.0,4.6,602.0,13.7,9437.0,0.087,0.362,0,1,1,0
APP005736,76.8,31774.0,2.8,346.0,0.4,16369.0,0.515,0.143,0,0,1,0
APP005737,79.9,65729.0,0.3,608.0,2.4,9683.0,0.147,0.442,0,1,1,0
APP005738,43.3,33384.0,,675.0,0.4,14909.0,0.447,0.132,0,1,1,1
APP005739,87.0,39420.0,0.2,553.0,7.1,27540.0,0.699,0.244,1,1,1,0
APP005740,81.5,71205.0,0.0,662.0,3.0,16279.0,0.229,0.429,0,0,1,0
APP005741,87.0,22218.0,1.6,593.0,0.8,9833.0,0.443,0.484,0,0,1,0
APP005742,78.8,203506.0,1.6,542.0,0.8,9475.0,0.047,0.297,0,0,1,1
APP005743,79.8,26467.0,12.9,637.0,2.2,8022.0,0.303,0.13,0,0,1,1
APP005744,77.8,25594.0,8.0,455.0,7.0,10217.0,0.399,0.185,0,1,1,0
APP005745,83.0,71331.0,2.4,695.0,4.1,10661.0,0.149,0.337,0,0,1,1
APP005746,42.7,106422.0,7.5,659.0,0.1,6052.0,0.057,0.195,0,1,0,0
APP005747,47.5,40367.0,1.5,704.0,0.7,6910.0,0.171,0.412,0,0,1,0
APP005748,59.0,25774.0,1.9,752.0,4.1,5287.0,0.205,0.39,0,1,0,0
APP005749,68.1,28186.0,1.2,627.0,6.0,16453.0,0.584,0.112,0,0,1,0
APP005750,75.8,26423.0,0.1,408.0,0.7,11518.0,0.436,0.347,0,0,1,0
APP005751,74.9,58977.0,4.2,627.0,16.4,9643.0,0.164,0.218,0,1,1,0
APP005752,86.8,47005.0,0.8,547.0,0.7,6179.0,0.131,0.037,0,2,1,0
APP005753,87.2,63291.0,0.6,779.0,2.3,14960.0,0.236,0.275,0,2,1,1
APP005754,56.9,61018.0,4.8,617.0,3.6,6244.0,0.102,0.615,0,0,1,0
APP005755,73.6,80385.0,0.3,726.0,2.9,6021.0,0.075,0.32,0,0,1,1
APP005756,57.3,38332.0,7.1,781.0,22.6,16370.0,0.427,0.261,0,1,0,0
APP005757,67.2,31479.0,4.7,583.0,4.1,7419.0,0.236,0.81,0,2,0,0
APP005758,74.8,53840.0,13.5,657.0,4.1,11860.0,0.22,0.216,0,0,1,1
APP005759,18.9,47430.0,1.8,654.0,7.0,6783.0,0.143,0.363,0,2,1,0
APP005760,100.0,57055.0,3.4,849.0,5.6,8314.0,0.146,0.453,0,1,0,1
APP005761,78.5,31983.0,0.3,764.0,4.6,9546.0,0.298,0.382,0,1,1,1
APP005762,61.1,72065.0,2.1,554.0,0.9,20325.0,0.282,0.291,0,1,1,0
APP005763,98.9,24173.0,2.0,595.0,5.7,12794.0,0.529,0.109,0,0,1,0
APP005764,64.8,37638.0,3.8,608.0,0.1,13861.0,0.368,0.226,0,1,1,0
APP005765,72.0,96512.0,11.0,577.0,6.1,13843.0,0.143,0.431,1,1,1,0
APP005766,62.7,24865.0,0.9,622.0,0.5,20096.0,0.808,0.446,1,0,1,0
APP005767,94.8,92055.0,0.4,602.0,6.7,30805.0,0.335,0.109,0,0,1,0
APP005768,68.4,21048.0,0.4,653.0,9.4,14397.0,0.684,0.583,0,0,1,0
APP005769,72.2,18937.0,4.7,640.0,3.4,5211.0,0.275,0.441,0,0,1,1
APP005770,88.1,20004.0,12.3,754.0,4.0,12090.0,0.604,0.099,0,2,1,0
APP005771,78.8,52580.0,7.9,581.0,6.9,24754.0,0.471,0.324,0,2,1,0
APP005772,69.2,75944.0,3.6,500.0,4.4,4055.0,0.053,0.27,0,0,1,0
APP005773,86.7,106463.0,0.6,606.0,5.3,31644.0,0.297,0.118,0,0,1,1
APP005774,100.0,101491.0,0.6,595.0,3.6,16239.0,0.16,0.22,0,1,1,1
APP005775,74.8,82258.0,6.5,783.0,6.6,12348.0,0.15,0.312,1,2,1,0
APP005776,71.8,29760.0,0.8,726.0,2.9,8089.0,0.272,0.507,0,1,0,0
APP005777,72.6,29605.0,0.5,767.0,6.3,6825.0,0.231,0.168,0,2,1,0
APP005778,89.7,78643.0,1.5,737.0,0.5,20160.0,0.256,0.262,0,0,1,1
APP005779,61.0,115011.0,13.7,472.0,0.2,3987.0,0.035,0.342,0,1,1,0
APP005780,65.8,26405.0,2.0,573.0,3.1,46200.0,1.75,0.157,0,2,1,0
APP005781,46.9,106553.0,4.2,515.0,1.0,18792.0,0.176,0.265,0,2,1,0
APP005782,52.2,15488.0,9.5,791.0,11.2,14435.0,0.932,0.412,0,1,1,0
APP005783,62.2,61942.0,5.1,726.0,1.5,12957.0,0.209,0.334,0,0,1,1
APP005784,69.2,46061.0,1.3,686.0,3.2,6134.0,0.133,0.358,0,1,1,0
APP005785,96.5,43368.0,1.9,599.0,1.0,11455.0,0.264,0.295,0,1,1,0
APP005786,78.0,49949.0,1.9,609.0,4.5,3572.0,0.072,0.075,0,1,1,0
APP005787,56.3,29371.0,6.5,573.0,21.5,4725.0,0.161,0.2,0,2,1,0
APP005788,59.1,64065.0,15.4,708.0,0.5,3258.0,0.051,0.103,0,0,1,0
APP005789,90.6,50838.0,3.2,659.0,4.2,10458.0,0.206,0.178,1,0,1,0
APP005790,86.9,85921.0,10.8,712.0,0.4,7259.0,0.084,0.172,0,0,1,1
APP005791,70.4,127291.0,0.2,688.0,12.3,8650.0,0.068,0.154,0,1,1,0
APP005792,63.4,52900.0,0.5,724.0,16.3,11516.0,0.218,0.539,0,1,1,0
APP005793,86.9,29994.0,4.6,696.0,5.1,23679.0,0.789,0.194,0,0,1,1
APP005794,55.1,24767.0,0.1,749.0,2.7,3430.0,0.138,0.262,0,0,1,1
APP005795,75.9,135802.0,1.9,717.0,0.2,26819.0,0.197,0.25,0,2,0,0
APP005796,100.0,125772.0,0.3,604.0,12.8,10675.0,0.085,0.135,0,1,1,1
APP005797,73.1,83485.0,10.1,694.0,0.1,7139.0,0.086,0.21,0,0,1,1
APP005798,58.4,50813.0,28.3,678.0,2.3,11857.0,0.233,0.073,0,1,1,0
APP005799,76.2,79945.0,3.5,633.0,3.3,13127.0,0.164,0.284,0,1,1,0
APP005800,62.9,107224.0,1.1,648.0,4.4,22360.0,0.209,0.307,0,0,1,1
APP005801,49.1,33834.0,1.1,741.0,3.0,8730.0,0.258,0.388,0,1,1,0
APP005802,80.5,49905.0,0.5,699.0,6.6,4018.0,0.081,0.21,0,0,1,1
APP005803,86.8,25242.0,1.3,734.0,6.3,3789.0,0.15,0.244,0,0,1,1
APP005804,65.3,45368.0,2.4,654.0,3.1,16294.0,0.359,0.199,0,0,1,1
APP005805,64.3,123818.0,0.9,753.0,15.7,14135.0,0.114,0.331,0,0,1,1
APP005806,55.6,93632.0,0.3,720.0,4.9,35083.0,0.375,0.118,0,0,0,0
APP005807,67.8,53157.0,11.6,577.0,3.3,3663.0,0.069,0.373,0,0,1,0
APP005808,61.6,9741.0,8.5,618.0,0.3,13698.0,1.406,0.367,0,1,1,0
APP005809,54.8,33075.0,6.7,574.0,3.6,18166.0,0.549,0.406,0,0,1,0
APP005810,98.4,52127.0,3.0,553.0,11.8,12301.0,0.236,0.547,0,1,1,0
APP005811,77.0,43064.0,2.9,850.0,14.7,8803.0,0.204,0.128,0,2,1,1
APP005812,78.6,49994.0,2.0,800.0,3.9,7992.0,0.16,0.109,0,0,1,1
APP005813,83.3,56701.0,2.3,754.0,7.8,7989.0,0.141,0.134,0,0,1,1
APP005814,81.6,35589.0,2.4,690.0,0.4,11818.0,0.332,0.161,0,2,1,0
APP005815,63.8,,1.9,601.0,0.6,22909.0,0.469,0.26,0,0,0,0
APP005816,74.1,44817.0,5.7,550.0,6.6,4117.0,0.092,0.061,0,1,1,0
APP005817,66.0,32147.0,1.7,631.0,12.6,7625.0,0.237,0.275,0,1,1,0
APP005818,76.6,148420.0,14.4,585.0,2.7,28428.0,0.192,0.159,0,2,1,0
APP005819,75.1,36832.0,1.4,714.0,1.3,4013.0,0.109,0.363,1,0,1,0
APP005820,64.3,12676.0,0.7,664.0,11.1,13519.0,1.067,0.309,0,2,1,0
APP005821,50.1,142908.0,3.1,727.0,0.9,1494.0,0.01,0.452,0,0,1,1
APP005822,72.2,29503.0,5.4,672.0,9.0,7076.0,0.24,0.327,0,0,0,0
APP005823,66.9,84115.0,3.5,498.0,1.4,5224.0,0.062,0.268,0,1,1,0
APP005824,41.6,32580.0,5.1,634.0,0.0,21776.0,0.668,0.364,0,0,0,0
APP005825,77.6,68980.0,3.8,685.0,1.2,4374.0,0.063,0.12,0,1,1,1
APP005826,84.5,47625.0,1.9,675.0,5.9,4550.0,0.096,0.204,0,0,1,0
APP005827,100.0,89339.0,3.0,600.0,2.6,5333.0,0.06,0.051,0,1,1,1
APP005828,64.1,43122.0,1.5,606.0,9.2,6827.0,0.158,0.086,0,1,1,0
APP005829,61.9,33084.0,11.8,590.0,1.6,7304.0,0.221,0.139,0,0,1,0
APP005830,53.4,57194.0,5.5,500.0,2.3,6536.0,0.114,0.413,0,0,1,0
APP005831,73.1,38968.0,2.4,647.0,0.0,12058.0,0.309,0.141,0,1,1,1
APP005832,73.0,15406.0,4.5,720.0,13.0,4588.0,0.298,0.115,0,2,1,1
APP005833,57.8,34170.0,5.7,607.0,9.2,13479.0,0.394,0.37,0,1,1,0
APP005834,67.4,274104.0,3.8,538.0,5.7,5796.0,0.021,0.338,0,1,1,0
APP005835,40.3,16435.0,2.2,739.0,4.6,2268.0,0.138,0.232,0,0,1,0
APP005836,83.9,56649.0,1.9,773.0,10.3,8822.0,0.156,0.442,0,0,1,0
APP005837,58.4,42373.0,4.5,610.0,3.8,13562.0,0.32,0.287,1,0,1,0
APP005838,69.5,147540.0,2.0,566.0,2.2,5054.0,0.034,0.378,0,0,1,1
APP005839,48.6,25169.0,2.2,637.0,1.1,10482.0,0.416,0.511,1,0,1,0
APP005840,61.3,52093.0,3.8,675.0,4.6,7034.0,0.135,0.455,1,1,0,0
APP005841,65.8,73992.0,0.8,610.0,10.5,6562.0,0.089,0.257,0,1,1,0
APP005842,69.8,44021.0,2.0,509.0,1.8,15024.0,0.341,0.176,0,2,0,0
APP005843,77.2,773250.0,2.5,736.0,3.7,15473.0,0.5,0.172,0,0,1,1
APP005844,91.6,48372.0,0.7,672.0,0.7,4401.0,0.091,0.18,0,0,1,1
APP005845,81.0,40713.0,1.8,789.0,0.1,4951.0,0.122,0.498,0,0,0,1
APP005846,84.4,40644.0,2.8,654.0,1.5,16210.0,0.399,0.527,1,1,0,0
APP005847,91.7,85685.0,0.4,783.0,2.8,4667.0,0.054,0.259,0,1,1,1
APP005848,78.5,62428.0,3.5,630.0,2.2,5211.0,0.083,0.138,0,0,0,1
APP005849,69.4,68259.0,0.9,596.0,10.9,8021.0,0.118,0.132,0,2,1,0
APP005850,85.1,59765.0,7.0,605.0,2.6,6468.0,0.108,0.532,0,0,1,0
APP005851,86.1,87197.0,1.6,814.0,1.5,6834.0,0.078,0.304,0,1,1,1
APP005852,79.7,107211.0,0.1,633.0,4.3,8144.0,0.076,0.272,0,0,0,0
APP005853,48.2,41273.0,0.6,792.0,18.5,8327.0,0.202,0.266,1,2,1,0
APP005854,57.4,80152.0,3.4,608.0,12.3,11409.0,0.142,0.32,0,0,0,0
APP005855,65.9,22523.0,10.2,525.0,3.5,10476.0,0.465,0.124,0,0,1,0
APP005856,81.7,12685.0,2.3,713.0,2.7,33034.0,2.604,0.174,0,0,1,0
APP005857,69.7,146656.0,,592.0,0.0,15236.0,0.104,0.281,0,2,1,0
APP005858,87.1,40134.0,0.1,677.0,0.3,9361.0,0.233,0.188,0,0,1,1
APP005859,89.7,57039.0,0.1,668.0,2.1,31162.0,0.546,0.064,0,0,1,0
APP005860,88.0,23503.0,2.4,667.0,0.6,5298.0,0.225,0.095,0,0,1,1
APP005861,88.1,22861.0,2.2,798.0,1.6,37967.0,1.661,0.35,0,0,0,0
APP005862,54.4,31960.0,2.1,673.0,0.5,59141.0,1.85,0.376,0,2,1,0
APP005863,77.2,72095.0,0.5,661.0,4.8,18104.0,0.251,0.354,0,1,1,0
APP005864,60.9,35957.0,1.6,618.0,2.5,8879.0,0.247,0.494,0,0,1,0
APP005865,45.3,40076.0,11.0,698.0,1.6,19485.0,0.486,0.455,0,0,1,0
APP005866,65.7,31360.0,7.7,690.0,24.4,23269.0,0.742,0.28,0,1,1,0
APP005867,89.9,98664.0,3.7,614.0,18.2,5111.0,0.052,0.054,0,1,1,1
APP005868,76.9,82547.0,2.1,735.0,13.2,17288.0,0.209,0.329,0,2,1,0
APP005869,100.0,36663.0,3.0,632.0,0.4,8427.0,0.23,0.146,0,0,0,0
APP005870,72.7,73900.0,,702.0,16.9,5581.0,0.076,0.261,0,1,1,1
APP005871,100.0,42313.0,0.3,531.0,2.5,12416.0,0.293,0.259,0,0,1,0
APP005872,72.7,40033.0,5.3,732.0,0.7,10534.0,0.263,0.236,0,1,1,0
APP005873,70.3,47580.0,2.3,585.0,4.5,3865.0,0.081,0.356,0,1,1,0
APP005874,50.8,72109.0,6.3,711.0,0.8,26436.0,0.367,0.652,0,1,1,0
APP005875,86.7,28701.0,3.5,765.0,5.5,11317.0,0.394,0.069,0,1,0,0
APP005876,62.5,66266.0,9.3,687.0,3.1,17751.0,0.268,0.254,0,0,1,0
APP005877,60.3,219409.0,0.8,754.0,3.3,18986.0,0.087,0.261,0,1,0,1
APP005878,89.2,54714.0,9.8,553.0,1.1,6105.0,0.112,0.325,0,1,1,0
APP005879,87.4,50083.0,0.8,643.0,1.0,45744.0,0.913,0.131,0,0,1,0
APP005880,87.0,46607.0,5.2,592.0,2.2,43246.0,0.928,0.391,1,0,1,0
APP005881,64.6,65312.0,8.8,591.0,9.2,5074.0,0.078,0.202,0,0,1,0
APP005882,69.2,18653.0,2.3,508.0,1.5,10270.0,0.551,0.094,0,0,1,0
APP005883,69.1,136033.0,1.5,657.0,16.5,11507.0,0.085,0.147,0,0,0,1
APP005884,81.7,88319.0,2.0,735.0,17.0,6409.0,0.073,0.528,1,0,1,1
APP005885,93.3,33299.0,1.7,764.0,3.5,7699.0,0.231,0.212,0,0,1,1
APP005886,75.5,49958.0,8.9,555.0,8.5,53766.0,1.076,0.023,0,2,1,0
APP005887,99.6,35087.0,0.3,607.0,3.0,7151.0,0.204,0.286,0,0,1,1
APP005888,83.5,58662.0,10.4,583.0,2.9,39048.0,0.666,0.128,0,1,1,0
APP005889,66.5,50859.0,2.3,577.0,12.5,23637.0,0.465,0.174,0,0,0,0
APP005890,82.4,56229.0,3.2,623.0,1.3,13869.0,0.247,0.546,0,0,1,0
APP005891,95.6,26450.0,1.7,652.0,13.5,25620.0,0.969,0.171,0,2,1,0
APP005892,100.0,36720.0,7.3,624.0,2.9,19215.0,0.523,0.218,0,0,1,0
APP005893,87.8,97503.0,0.0,525.0,7.8,15407.0,0.158,0.397,0,1,1,0
APP005894,70.4,35587.0,1.3,737.0,1.6,20856.0,0.586,0.568,0,0,1,0
APP005895,66.7,10036.0,3.5,666.0,4.5,7166.0,0.714,0.133,0,1,1,0
APP005896,78.6,44785.0,0.9,685.0,4.4,8891.0,0.199,0.352,0,1,0,0
APP005897,95.1,208333.0,2.4,691.0,3.9,3838.0,0.018,0.344,1,0,1,1
APP005898,76.5,81579.0,0.7,705.0,5.6,17094.0,0.21,0.254,0,0,1,1
APP005899,76.8,34528.0,4.2,664.0,12.1,6557.0,0.19,0.083,0,0,1,1
APP005900,70.8,47555.0,0.9,575.0,1.9,3614.0,0.076,0.603,1,0,1,0
APP005901,65.1,73712.0,4.3,786.0,0.1,15545.0,0.211,0.153,1,1,1,0
APP005902,67.6,17090.0,1.8,707.0,5.3,8473.0,0.496,0.049,0,0,1,0
APP005903,72.0,29330.0,13.2,569.0,2.4,32376.0,1.104,0.096,0,0,1,0
APP005904,95.8,62256.0,2.3,570.0,1.4,18910.0,0.304,0.43,0,0,1,1
APP005905,66.4,127605.0,1.5,829.0,5.0,27061.0,0.212,0.699,0,0,1,1
